pair_id,participant_id,run,source_channel,source_time,control_time,recent_burst_count,exposed_post_outcome,control_post_outcome,source_pre_outcome
1603,sub-03,15,T4-P4,81.19675,108.45147498439432,0,0,0,0
1604,sub-03,15,T6-C4,82.448,93.80445006390894,0,0,0,0
1605,sub-03,15,P4-Cz,85.12075,105.72350962784395,0,0,0,0
1606,sub-03,15,T4-P4,85.87875,68.33037418590473,0,0,0,0
1607,sub-03,15,T6-C4,87.131,75.79835651726447,0,0,0,0
1608,sub-03,15,P4-Cz,88.70825,114.94600055031259,0,0,0,0
1609,sub-03,15,P4-O2,91.20725,96.36149570058772,0,0,0,0
1610,sub-03,15,T6-P4,98.813,112.6503182206411,0,0,0,0
1611,sub-03,15,T6-C4,102.62375,93.99623322306613,0,0,0,0
1612,sub-03,15,P4-Cz,109.52025,123.1886688539244,0,0,0,0
1613,sub-03,15,T6-P4,113.6565,126.315008143947,0,0,0,0
1614,sub-03,15,T6-P4,129.9175,114.58808332973155,0,0,0,0
1615,sub-03,15,P4-O2,140.043,144.54456363040862,0,0,0,0
1616,sub-03,15,T6-P4,143.771,169.53832231409046,0,0,0,0
1617,sub-03,15,T6-C4,166.629,195.81309573285367,1,0,0,1
1618,sub-03,15,T6-C4,167.35625,163.2139350327529,0,0,0,0
1619,sub-03,15,T4-P4,175.36925,188.71256265807887,0,0,0,0
1620,sub-03,15,P3-Pz,195.60575,177.08028799940118,0,0,0,0
1621,sub-03,15,T4-P4,197.802,204.88242600325674,0,0,0,0
1622,sub-03,15,P4-Cz,199.021,187.22994577931956,0,0,0,0
1623,sub-03,15,T6-C4,227.818,239.30795165562407,0,0,0,0
1624,sub-03,15,P3-Cz,231.30375,217.48962155728984,0,0,0,0
1625,sub-03,15,F8-C4,235.143,252.90690983584525,0,0,0,0
1626,sub-03,15,F7-C3,237.59675,245.5641523859344,0,0,0,0
1627,sub-03,15,F3-Cz,239.86175,228.49228894956465,0,0,0,0
1628,sub-03,15,P4-Cz,244.3295,264.67006824869276,0,0,0,0
1629,sub-03,15,F3-Fz,247.175,277.01023664974275,0,0,0,0
1630,sub-03,15,T6-P4,255.02975,242.1712930251003,0,0,0,0
1631,sub-03,15,T4-P4,260.717,240.36558161163217,0,0,0,0
1632,sub-03,15,T6-C4,261.5275,282.2740921565346,0,0,0,0
1633,sub-03,15,T6-P4,273.33875,253.47200381264346,0,0,0,0
1634,sub-03,15,T3-T5,276.00325,273.85596654805545,0,0,0,0
1635,sub-03,15,C3-Pz,282.9295,254.45845382496876,0,0,0,0
1636,sub-03,15,F8-C4,285.75775,269.56045603692627,0,0,0,0
1637,sub-03,15,T6-P4,290.6635,270.2916524236433,0,0,0,0
1638,sub-03,15,F8-C4,292.12675,284.5277705182516,0,0,0,0
1639,sub-03,16,Cz-Pz,11.8455,21.209798104503598,0,1,0,0
1640,sub-03,16,T6-P4,16.23475,41.18773034777706,0,0,0,0
1641,sub-03,16,T4-P4,17.354,42.11599092540585,0,0,0,0
1642,sub-03,16,F8-C4,36.99375,60.873994049647756,0,0,0,0
1643,sub-03,16,T6-C4,67.973,60.198202383953586,0,0,0,0
1644,sub-03,16,T6-C4,73.5855,78.89626845088277,0,0,0,0
1645,sub-03,16,T6-P4,89.1425,103.09274559655522,0,0,0,0
1646,sub-03,16,T6-C4,90.95025,86.71253597835003,0,0,0,0
1647,sub-03,16,P4-O2,91.55875,106.511907328489,0,0,0,0
1648,sub-03,16,T6-C4,101.50625,120.70072057285265,0,0,0,0
1649,sub-03,16,T6-C4,101.98425,123.58917200248757,1,0,0,0
1650,sub-03,16,T6-C4,109.9245,116.99165579221108,0,0,0,0
1651,sub-03,16,T4-C4,111.4285,98.86795207284715,0,1,0,0
1652,sub-03,16,P4-O2,111.85675,140.8590512552277,1,0,0,1
1653,sub-03,16,P4-O2,123.4685,148.8892315617935,0,0,0,0
1654,sub-03,16,T4-P4,140.69425,113.26078170912747,0,0,0,0
1655,sub-03,16,T6-C4,144.1755,119.52794804640885,0,0,1,0
1656,sub-03,16,T6-C4,155.18925,167.30593043133845,0,0,0,0
1657,sub-03,16,T6-P4,161.3085,143.0867961516836,0,0,0,0
1658,sub-03,16,T6-C4,163.3835,177.26891568007412,0,0,0,0
1659,sub-03,16,T6-P4,169.8445,179.97723210806336,0,0,0,0
1660,sub-03,16,T6-P4,170.60575,184.17378262125794,0,0,0,0
1661,sub-03,16,T6-C4,171.96625,161.87401818530432,0,0,0,0
1662,sub-03,16,T6-C4,177.91475,184.18982197959906,0,0,0,0
1663,sub-03,16,T6-C4,180.7105,203.97122695885014,0,0,0,0
1664,sub-03,16,T6-P4,190.0865,164.01058772833656,0,0,0,0
1665,sub-03,16,T6-P4,194.456,175.04804492990485,0,0,0,0
1666,sub-03,16,F8-C4,256.1305,238.2464666433472,0,0,0,0
1667,sub-03,16,P4-O2,258.7565,237.96692160844972,0,0,0,0
1668,sub-03,16,C4-P4,273.101,262.7075261913982,0,0,0,0
1669,sub-03,16,T4-P4,283.92925,265.6549419969889,0,0,0,0
1670,sub-03,16,T6-C4,297.02875,293.0889941818742,0,0,0,0
1671,sub-03,16,T6-C4,299.24975,295.3375893532366,0,0,0,0
1672,sub-03,17,T6-C4,36.65,13.521899187499073,0,0,0,0
1673,sub-03,17,T4-C4,37.65725,39.98942879634317,0,0,0,0
1674,sub-03,17,T6-P4,66.208,78.76601686378282,0,0,0,0
1675,sub-03,17,P4-Cz,69.69475,53.50386148207728,0,0,0,0
1676,sub-03,17,T6-P4,73.86025,53.688270771826595,0,1,0,0
1677,sub-03,17,T3-P3,74.265,102.82591528682323,1,1,0,1
1678,sub-03,17,P4-O2,78.1875,85.23658449866305,0,0,0,0
1679,sub-03,17,T5-C3,83.181,95.69252328544394,0,0,1,0
1680,sub-03,17,T4-P4,92.18725,107.38379421542342,0,0,0,0
1681,sub-03,17,T6-P4,102.6205,131.31757738679312,0,0,0,0
1682,sub-03,17,T4-P4,114.24075,104.10237919770712,0,0,0,0
1683,sub-03,17,T6-P4,136.763,110.84104444485634,0,0,0,0
1684,sub-03,17,T4-P4,175.3555,195.952562743303,0,0,0,0
1685,sub-03,17,T6-P4,193.77675,176.30852286572906,0,1,0,0
1686,sub-03,17,T4-P4,197.91575,193.59199846548364,0,0,1,0
1687,sub-03,17,T6-C4,205.71925,219.79814447389916,0,0,0,0
1688,sub-03,17,P4-O2,217.5245,240.74664379805643,0,0,0,0
1689,sub-03,17,T6-P4,228.56225,220.9729873938717,0,0,0,0
1690,sub-03,17,T6-P4,239.42025,243.70325535290138,0,0,0,0
1691,sub-03,17,T4-P4,241.00175,257.9579614296153,0,0,0,0
1692,sub-03,17,T6-C4,244.86625,232.31579544717937,0,0,0,0
1693,sub-03,17,T6-P4,251.32775,267.48598583213413,0,0,0,0
1694,sub-03,17,T6-P4,289.25275,293.5625868425603,0,0,0,0
1695,sub-03,17,T6-C4,290.53875,280.08456940803865,0,0,0,0
1696,sub-03,17,T6-C4,293.93675,271.0447801625465,0,0,0,0
1697,sub-03,17,T6-C4,295.27775,266.9540194397691,0,0,0,0
1698,sub-03,17,P4-O2,296.6265,282.84866533932114,0,0,0,0
1699,sub-03,17,T3-T5,297.75275,282.7644387614962,0,0,0,0
1700,sub-03,18,T6-P4,6.57675,26.19047416618874,0,0,0,0
1701,sub-03,18,T6-P4,10.743,40.16408827837134,0,0,0,0
1702,sub-03,18,T6-P4,25.10725,15.306701619344128,0,0,0,0
1703,sub-03,18,P4-Cz,49.151,42.674722720422395,0,0,0,0
1704,sub-03,18,T6-P4,75.2545,68.2552624368063,0,0,0,0
1705,sub-03,18,T6-P4,77.4625,54.434060171724,0,0,0,0
1706,sub-03,18,T6-P4,78.75875,98.57962646127167,0,0,0,0
1707,sub-03,18,T6-P4,95.478,91.80869116817944,0,0,0,0
1708,sub-03,18,T6-P4,132.62,117.45261185983662,0,0,0,0
1709,sub-03,18,T6-P4,170.19475,146.6165049771251,0,0,0,0
1710,sub-03,18,Fp1-Fz,171.351,191.27910774417472,0,0,1,0
1711,sub-03,18,T4-P4,172.032,195.9555206034626,0,0,0,0
1712,sub-03,18,F8-C4,177.0315,199.95552282474353,0,0,0,0
1713,sub-03,18,T6-P4,183.5655,212.35815033683684,0,0,0,0
1714,sub-03,18,T6-P4,186.41775,206.5696457847118,0,0,0,0
1715,sub-03,18,Fp2-Fz,203.90975,190.91516261211424,0,0,0,0
1716,sub-03,18,T6-P4,216.692,189.15619120330442,0,0,0,0
1717,sub-03,18,T4-P4,217.84,245.5783284401481,0,0,0,0
1718,sub-03,18,T6-P4,218.7515,226.4662047333846,0,0,0,0
1719,sub-03,18,T6-C4,223.6085,200.47047537788563,0,0,0,0
1720,sub-03,18,T6-P4,240.3285,267.67150403193875,0,0,0,0
1721,sub-03,18,T4-C4,282.8325,293.618915663635,0,0,0,0
1722,sub-03,18,T4-P4,283.9085,262.76277600445195,0,0,0,0
1723,sub-03,18,T6-P4,285.81275,293.28552668438476,0,0,0,0
1724,sub-03,18,T6-C4,291.6365,285.1995776437205,0,0,0,0
1725,sub-04,1,Fp1-F7,8.24125,25.83991112356488,0,0,0,0
1726,sub-04,1,Fp1-Fp2,12.08625,27.438527748958112,0,0,0,0
1727,sub-04,1,F3-Cz,18.046,41.56990597462947,0,0,0,0
1728,sub-04,1,Fp1-F3,19.236,0.8889979052850485,0,0,0,0
1729,sub-04,1,Fp1-F7,29.981,46.542276382916185,0,0,0,0
1730,sub-04,1,Fp1-Fp2,32.1215,42.010105755566855,0,0,0,0
1731,sub-04,1,Fp2-F4,34.93875,57.34265086410698,0,0,0,0
1732,sub-04,1,Fp1-F3,36.9625,41.687618000629975,0,1,0,0
1733,sub-04,1,Fp1-F3,56.67375,36.01044852277579,0,0,0,0
1734,sub-04,1,Fp1-F7,60.696,84.73209859562431,0,0,0,0
1735,sub-04,1,Fp1-Fp2,61.0065,43.06211950382476,1,0,0,0
1736,sub-04,1,F7-F3,66.49325,50.03381076982796,0,0,0,0
1737,sub-04,1,Fp1-Fp2,73.48325,83.36549947101878,0,1,0,0
1738,sub-04,1,T5-C3,73.651,60.022671102530936,1,1,0,1
1739,sub-04,1,Fp1-F7,73.6795,101.85907505885149,2,0,0,1
1740,sub-04,1,Fp1-Fp2,88.935,93.71756472019977,0,0,0,0
1741,sub-04,1,Fp1-Fp2,89.82275,63.73433870281926,0,0,0,0
1742,sub-04,1,Fp2-F8,89.85025,65.50817322100266,1,0,0,0
1743,sub-04,1,Fp2-F4,96.562,86.2242084935317,0,0,0,0
1744,sub-04,1,Pz-O2,101.54825,88.86582081704503,0,1,1,0
1745,sub-04,1,Fp1-F7,101.5965,90.34228229229103,1,0,0,1
1746,sub-04,1,Fp1-Fp2,104.3,80.82355568261568,0,0,0,0
1747,sub-04,1,Fp1-F3,106.69625,129.28248537583278,0,0,0,0
1748,sub-04,1,T3-P3,110.031,138.1379474731169,1,1,0,0
1749,sub-04,1,T5-O1,110.1345,139.34816930307107,3,0,0,1
1750,sub-04,1,F3-Cz,117.2505,126.1453101238651,0,0,0,0
1751,sub-04,1,T4-F4,119.777,91.66858951606122,0,0,0,0
1752,sub-04,1,F4-Cz,130.165,127.09962708340566,0,0,0,0
1753,sub-04,1,Fp1-F7,132.472,150.36128595677965,0,0,0,0
1754,sub-04,1,Fp1-F3,137.676,155.50763348532845,0,0,0,0
1755,sub-04,1,C3-P3,138.2785,147.0292417423944,0,0,0,0
1756,sub-04,1,T5-P3,139.085,145.57706749101658,0,1,0,0
1757,sub-04,1,Fp1-F3,139.15,141.83167502634547,1,1,0,1
1758,sub-04,1,Fp1-F7,141.7445,153.89476735870505,0,0,0,0
1759,sub-04,1,Fp1-F3,152.9145,166.02093946165968,0,0,0,0
1760,sub-04,1,Fp1-F3,164.71525,171.75345216416574,0,0,0,0
1761,sub-04,1,Fp1-F3,172.2685,192.477654362589,0,0,0,0
1762,sub-04,1,Fp1-Fp2,175.22425,180.14376689811164,0,0,0,0
1763,sub-04,1,T3-P3,177.8195,156.56961062883755,0,0,0,0
1764,sub-04,1,F3-Cz,179.47325,151.7402517935068,0,0,0,0
1765,sub-04,1,Fp1-F3,181.0365,170.01065107180705,0,0,0,0
1766,sub-04,1,Fp1-F3,195.06125,203.68556348207036,0,0,0,0
1767,sub-04,1,Fp2-F4,196.00375,217.82046225962443,0,0,0,0
1768,sub-04,1,Fp1-F3,199.56725,189.79202366370097,0,0,0,0
1769,sub-04,1,F8-T4,203.042,208.37672798217412,0,0,0,0
1770,sub-04,1,Fp2-F8,212.4565,193.9311168386297,0,0,0,0
1771,sub-04,1,P3-Cz,214.693,224.25860203444014,0,1,0,0
1772,sub-04,1,P3-Pz,214.75275,218.80009143095353,2,0,0,1
1773,sub-04,1,C3-P3,216.7485,191.48577954728893,0,0,0,0
1774,sub-04,1,Fp1-Fp2,220.54075,214.47758375104675,0,0,1,0
1775,sub-04,1,Fp2-F8,221.229,211.34702083046702,0,0,1,0
1776,sub-04,1,P3-Pz,224.5055,242.36053537897473,0,0,0,0
1777,sub-04,1,Fp1-Fp2,231.041,217.8062934166631,0,0,0,0
1778,sub-04,1,Fp1-F3,235.261,206.34720269709652,0,0,0,0
1779,sub-04,1,Fp1-F3,235.808,216.29766160305508,0,0,1,0
1780,sub-04,1,F7-F3,240.05825,219.5497497228766,0,0,0,0
1781,sub-04,1,Fp1-F3,244.624,262.0946874798723,0,1,0,0
1782,sub-04,1,T3-P3,244.86075,236.05118134096156,1,0,0,1
1783,sub-04,1,Fp1-F3,247.491,231.723535205659,0,0,0,0
1784,sub-04,1,Fp1-F7,251.28075,265.252166989201,0,0,0,0
1785,sub-04,1,T5-P3,263.535,253.64584412256727,0,0,0,0
1786,sub-04,1,Fp1-F3,266.0235,288.42881141996673,0,0,0,0
1787,sub-04,1,T5-P3,269.84025,266.2213990861871,1,0,0,0
1788,sub-04,1,Pz-O1,270.5155,277.41297948446623,0,1,1,0
1789,sub-04,1,Fp1-F3,273.93325,286.6170835008406,1,0,1,1
1790,sub-04,1,F4-Cz,279.838,293.36274489839724,0,1,0,0
1791,sub-04,1,Fp1-F7,280.0775,274.5248413539547,1,0,1,1
1792,sub-04,1,Fp2-F4,280.89825,277.4274663137463,0,0,1,0
1793,sub-04,1,Fp1-F3,287.0085,275.3421710521124,1,0,1,1
1794,sub-04,1,F3-Cz,294.6625,266.60321607836323,0,0,0,0
1795,sub-04,1,C4-Cz,295.287,290.219940111175,0,1,0,0
1796,sub-04,2,F8-C4,2.539,15.846365748022746,0,0,0,0
1797,sub-04,2,Fp1-F3,9.37925,12.113228909083281,0,1,0,0
1798,sub-04,2,P4-Pz,9.44425,23.80557950910586,1,1,1,1
1799,sub-04,2,Fp1-Fp2,13.733,10.770561588062398,0,0,1,0
1800,sub-04,2,T5-C3,18.58125,43.75465605118962,0,0,0,0
1801,sub-04,2,P3-O1,19.10325,11.944451318281338,0,1,0,0
1802,sub-04,2,P3-O1,19.48125,36.92161346401184,3,0,0,1
1803,sub-04,2,C3-P3,19.62025,24.862269907596577,3,0,0,1
1804,sub-04,2,P3-O1,20.482,1.2702178169199634,0,0,0,0
1805,sub-04,2,T4-P4,20.991,16.623810628066366,1,0,1,1
1806,sub-04,2,P3-Pz,21.609,7.875780309306835,0,1,0,0
1807,sub-04,2,T5-P3,21.9165,26.882397170617406,3,0,0,1
1808,sub-04,2,Pz-O2,23.0335,31.341481223817752,1,1,1,1
1809,sub-04,2,Fp1-Fp2,24.42125,31.954942262823582,1,1,1,1
1810,sub-04,2,Fp1-Fp2,30.42325,53.061079486227115,0,0,0,0
1811,sub-04,2,T6-C4,31.53275,18.412111538571615,0,1,1,0
1812,sub-04,2,T5-P3,33.898,42.723294836751265,0,0,0,0
1813,sub-04,2,T4-T6,35.1915,22.393540470016198,1,0,1,1
1814,sub-04,2,Fp1-Fp2,36.4255,31.120577676572516,1,1,1,1
1815,sub-04,2,Pz-O1,36.52825,23.48937202475835,2,1,0,1
1816,sub-04,2,P4-Cz,38.922,45.0890356622327,0,0,0,0
1817,sub-04,2,F3-C3,39.7,46.96907412272527,0,0,0,0
1818,sub-04,2,Fp1-F3,41.31,16.25594957991953,0,0,0,0
1819,sub-04,2,T5-P3,49.658,62.89547361802805,0,0,0,0
1820,sub-04,2,Fp1-Fp2,56.427,42.32054337896672,0,0,0,0
1821,sub-04,2,Fp2-F8,61.17725,70.52240422311921,0,0,0,0
1822,sub-04,2,Fp1-F3,69.717,47.922228817495004,0,0,0,0
1823,sub-04,2,C3-P3,74.178,92.03935108263951,0,1,0,0
1824,sub-04,2,P3-O1,80.4635,86.03239260483872,0,0,0,0
1825,sub-04,2,Pz-O2,85.18325,64.60193017685953,0,0,0,0
1826,sub-04,2,Fp1-Fp2,89.40925,65.51383606222731,0,0,0,0
1827,sub-04,2,Fp1-F3,91.53675,81.92762263497413,0,0,0,0
1828,sub-04,2,Fp1-Fp2,97.5285,109.85609259400357,0,0,0,0
1829,sub-04,2,F7-F3,106.65275,90.36530831020681,0,0,0,0
1830,sub-04,2,F7-C3,108.819,97.29471014139874,0,0,1,0
1831,sub-04,2,Fp1-Fp2,116.46375,121.34149930347525,0,0,1,0
1832,sub-04,2,Fp2-F4,116.58575,97.87122296669483,1,0,0,0
1833,sub-04,2,C3-Pz,123.6895,119.5998684088082,0,1,0,0
1834,sub-04,2,F7-F3,130.493,148.51563122493633,0,0,0,0
1835,sub-04,2,Fp1-F3,135.866,108.59514736950358,0,0,1,0
1836,sub-04,2,P4-Cz,137.847,147.21126983458737,0,0,0,0
1837,sub-04,2,Fp1-Fp2,150.29625,140.84163167913576,0,0,0,0
1838,sub-04,2,T5-P3,155.29025,150.58561967743404,1,0,0,0
1839,sub-04,2,Fp1-F3,157.615,167.93034223995352,0,0,0,0
1840,sub-04,2,Fp1-F3,159.8645,150.05306270535993,0,0,0,0
1841,sub-04,2,C4-P4,175.5125,180.82879438795888,2,1,1,1
1842,sub-04,2,P4-O2,175.58325,186.8536518128954,3,1,1,1
1843,sub-04,2,T4-P4,176.86875,189.16281680018136,2,1,1,1
1844,sub-04,2,P3-O1,177.62925,163.47369233633108,1,1,0,0
1845,sub-04,2,Pz-O1,177.696,182.3980135215862,2,1,1,1
1846,sub-04,2,P3-Cz,177.8975,184.919123625312,3,0,1,1
1847,sub-04,2,P4-Cz,178.41375,182.87067472628524,2,1,0,1
1848,sub-04,2,P3-O1,180.34375,156.33065707722005,0,0,0,0
1849,sub-04,2,O1-O2,181.09825,193.4233074858732,1,0,1,1
1850,sub-04,2,Pz-O1,181.134,194.60515410126627,2,0,1,1
1851,sub-04,2,P4-Cz,181.76175,191.33040700840002,0,1,0,0
1852,sub-04,2,P3-O1,182.50475,195.09574782311617,2,0,0,0
1853,sub-04,2,P3-Pz,183.54775,163.2223517425722,1,0,0,1
1854,sub-04,2,T6-O2,184.635,189.73376086913075,2,1,0,1
1855,sub-04,2,Pz-O2,185.348,212.96996951223403,1,0,0,1
1856,sub-04,2,T5-C3,186.686,202.55950145236315,1,1,1,1
1857,sub-04,2,T5-P3,187.17175,179.63275828347355,2,1,0,0
1858,sub-04,2,T5-C3,189.507,192.5735062917083,2,0,0,1
1859,sub-04,2,Fp1-F3,192.34125,222.11759304644275,0,1,0,0
1860,sub-04,2,T5-O1,194.17,200.32857133549422,1,1,0,1
1861,sub-04,2,O1-O2,194.23675,203.038653310864,1,1,0,0
1862,sub-04,2,T5-C3,199.977,220.02516445322243,0,0,0,0
1863,sub-04,2,P4-Cz,202.98925,217.0527163088779,1,0,0,1
1864,sub-04,2,T3-T5,207.748,179.71458435734192,1,1,0,1
1865,sub-04,2,Fp1-Fp2,207.80775,179.59763637828817,2,0,0,1
1866,sub-04,2,T5-P3,208.734,226.63376925527066,0,0,0,0
1867,sub-04,2,T3-P3,211.84725,189.89633653996432,2,0,0,1
1868,sub-04,2,F3-C3,212.44925,235.8009083034398,0,0,0,0
1869,sub-04,2,Fp1-F3,212.606,187.80788672887567,1,0,0,0
1870,sub-04,2,F3-C3,216.99625,230.38893548476003,0,0,0,0
1871,sub-04,2,P4-Cz,219.4465,195.7219638881441,0,0,1,0
1872,sub-04,2,Fp1-F3,221.529,225.02073578084057,0,0,0,0
1873,sub-04,2,Fp1-F3,227.207,246.70942899115138,0,0,0,0
1874,sub-04,2,F7-C3,231.66075,234.33012469090593,0,0,0,0
1875,sub-04,2,P3-O1,240.14375,264.98029868364057,0,0,0,0
1876,sub-04,2,T4-P4,249.54475,222.68114394056218,0,0,0,0
1877,sub-04,2,Fp1-Fp2,250.25375,254.7591883374615,0,0,0,0
1878,sub-04,2,Fp1-F3,251.774,236.46664251945845,0,0,0,0
1879,sub-04,2,P4-O2,256.73625,238.68403017634975,0,1,0,0
1880,sub-04,2,T5-P3,257.49775,253.8574240356197,0,0,0,0
1881,sub-04,2,P3-O1,257.647,228.7423323188783,1,0,0,0
1882,sub-04,2,Fp1-F7,264.22375,242.94529041070442,0,0,0,0
1883,sub-04,2,Fp1-F3,266.642,287.4033028907677,0,0,0,0
1884,sub-04,2,Fz-Cz,270.18,266.50851584291763,0,0,1,0
1885,sub-04,2,Fp1-Fp2,273.2535,265.2162515467678,0,0,0,0
1886,sub-04,2,Fp1-F7,274.04775,293.35045328583686,0,0,0,0
1887,sub-04,2,Fp1-F7,277.8135,267.8094960792757,0,0,0,0
1888,sub-04,2,Fp1-F7,290.141,280.8289237906706,0,0,0,0
1889,sub-04,2,Pz-O1,292.33375,287.90993552172205,0,1,0,0
1890,sub-04,2,Fp1-Fp2,292.36,278.069305590417,1,0,0,1
1891,sub-04,2,F7-F3,294.5465,267.52758157333744,0,0,0,0
1892,sub-04,2,T6-P4,296.2825,281.3317661151086,0,1,0,0
1893,sub-04,2,F7-F3,296.488,275.1697418525295,1,0,0,1
1894,sub-04,3,F4-Cz,28.99375,4.092105445994832,0,0,0,0
1895,sub-04,3,P3-Cz,38.9,16.64948251833405,0,0,0,0
1896,sub-04,3,P3-Pz,54.2355,84.07647721227534,0,0,0,0
1897,sub-04,3,T5-C3,57.82575,67.35347146361863,0,0,0,0
1898,sub-04,3,T5-P3,59.19325,32.11626322008408,0,0,0,0
1899,sub-04,3,P3-Pz,59.53325,54.66753825723804,1,0,0,0
1900,sub-04,3,P3-O1,59.5635,72.58291510077316,2,0,0,0
1901,sub-04,3,C3-P3,59.59125,64.18594552371769,3,0,0,0
1902,sub-04,3,P3-Pz,62.042,66.59460336247832,1,0,0,0
1903,sub-04,3,T5-P3,64.06225,68.39541029321687,1,1,1,0
1904,sub-04,3,T5-P3,64.94725,91.57368048896592,0,0,0,0
1905,sub-04,3,P3-Pz,65.059,61.057880129584696,1,0,0,0
1906,sub-04,3,T5-P3,66.1275,61.79499626341318,1,0,0,0
1907,sub-04,3,T5-P3,67.46425,38.39542123081436,0,0,0,0
1908,sub-04,3,P4-Cz,68.76425,74.38967082517826,1,0,0,1
1909,sub-04,3,P3-Cz,68.90725,39.173090911000656,1,0,0,0
1910,sub-04,3,P3-O1,72.27875,59.226215720984534,1,0,0,0
1911,sub-04,3,P3-Pz,73.1185,100.35403199676749,0,1,0,0
1912,sub-04,3,Fp2-F4,73.45325,93.58511690995172,1,0,0,1
1913,sub-04,3,T5-P3,74.31025,77.06709066036136,0,0,0,0
1914,sub-04,3,P4-Pz,77.88575,68.13713493162166,0,1,1,0
1915,sub-04,3,P4-Pz,79.91975,106.08696739240423,0,0,1,0
1916,sub-04,3,P4-Cz,84.9375,87.00320471923342,0,0,0,0
1917,sub-04,3,P3-Cz,90.4725,70.61188808891242,1,0,0,0
1918,sub-04,3,C3-P3,93.30625,119.34743002019074,0,0,0,0
1919,sub-04,3,T5-P3,106.17525,116.99070468286742,0,0,0,0
1920,sub-04,3,T5-P3,115.1055,139.48184248332518,0,1,0,0
1921,sub-04,3,P4-Pz,115.577,111.90901510135991,1,0,1,1
1922,sub-04,3,P3-Cz,116.16575,143.88723180601917,0,0,0,0
1923,sub-04,3,P4-Pz,154.42,167.60833838376564,0,0,0,0
1924,sub-04,3,P3-O1,159.21625,166.7980096847433,1,0,0,1
1925,sub-04,3,P4-Pz,159.77025,161.7857666153213,1,1,1,1
1926,sub-04,3,Pz-O1,162.095,166.73062270027648,1,1,0,1
1927,sub-04,3,P4-Pz,166.434,194.3847796605758,0,0,0,0
1928,sub-04,3,T5-P3,168.45025,178.05312337522102,0,0,0,0
1929,sub-04,3,P3-Cz,203.111,230.27904126167783,0,0,0,0
1930,sub-04,3,T5-P3,214.91975,210.19023050762587,0,0,0,0
1931,sub-04,3,P3-O1,260.56,243.5797453735837,0,0,0,0
1932,sub-04,3,T5-P3,263.485,247.17814331303876,0,0,0,0
1933,sub-04,3,T6-P4,265.10075,294.82733212452973,0,0,0,0
1934,sub-04,3,T3-T5,269.2575,266.71571863551236,0,0,0,0
1935,sub-04,3,P3-O1,272.42075,279.6196865687675,0,0,0,0
1936,sub-04,3,P3-Pz,276.65725,299.1431071266686,1,0,0,0
1937,sub-04,3,P3-Cz,277.39525,255.0415268350156,0,0,0,0
1938,sub-04,3,C3-P3,277.49825,293.1131367682065,1,0,0,0
1939,sub-04,3,T5-P3,280.29275,253.30683368884286,0,0,0,0
1940,sub-04,3,P3-Cz,283.3815,291.6943073932863,1,0,0,0
1941,sub-04,3,P4-Cz,285.72025,271.96376703445463,0,1,1,0
1942,sub-04,3,T5-P3,286.451,298.8434157148719,1,0,0,0
1943,sub-04,3,P4-O2,288.37925,282.84197281406676,0,0,1,0
1944,sub-04,3,Fp2-F4,291.31125,283.48343538648413,2,0,0,1
1945,sub-04,3,T5-P3,297.2515,293.6671926975525,0,0,0,0
1946,sub-04,3,T5-P3,298.772,282.68865188104746,0,0,0,0
1947,sub-05,1,Fp1-Fz,8.6445,10.862734530305733,0,0,0,0
1948,sub-05,1,F3-Fz,11.99125,22.483361917152294,0,0,0,0
1949,sub-05,1,T3-F3,12.50725,23.42266771316634,0,0,0,0
1950,sub-05,1,F3-Cz,13.293,42.101574565960824,0,1,1,0
1951,sub-05,1,Fp1-F7,13.3335,9.004038656222734,1,0,0,1
1952,sub-05,1,Fp1-F7,14.38725,30.24920604111017,1,0,0,1
1953,sub-05,1,Fp1-F7,16.45425,5.980864779292524,0,1,0,0
1954,sub-05,1,Fp1-F3,16.48175,26.421836859657745,1,1,0,0
1955,sub-05,1,T4-F4,18.874,47.98265232540578,0,1,1,0
1956,sub-05,1,Fp1-Fz,30.88725,6.676413675994937,0,0,0,0
1957,sub-05,1,C3-P3,33.5565,56.157810519808734,0,0,0,0
1958,sub-05,1,C3-P3,36.67925,64.27436589399727,0,0,0,0
1959,sub-05,1,F7-C3,62.84475,59.97782733828026,0,0,0,0
1960,sub-05,1,F7-F3,68.4665,65.38341538211013,0,0,0,0
1961,sub-05,1,F3-Cz,68.84075,43.10763565476539,1,0,0,0
1962,sub-05,1,C3-Fz,74.5675,64.12237449025692,0,0,0,0
1963,sub-05,1,P3-Cz,84.84875,65.0268586490393,0,0,0,0
1964,sub-05,1,C3-P3,85.8885,91.80306278246697,0,0,0,0
1965,sub-05,1,Fp1-F7,88.49725,106.04917562536306,1,0,0,1
1966,sub-05,1,F8-C4,94.33775,66.23694061246161,0,0,0,0
1967,sub-05,1,F4-Cz,95.04375,108.02414349790381,0,0,0,0
1968,sub-05,1,F3-Fz,96.423,93.2828055987735,0,0,0,0
1969,sub-05,1,Fp2-Fz,99.7105,95.86212843544118,0,0,0,0
1970,sub-05,1,P3-Pz,102.40425,127.47835313585298,0,0,0,0
1971,sub-05,1,F3-Cz,106.9135,102.0925832124494,1,0,1,1
1972,sub-05,1,Fp1-Fz,114.67175,89.28175662376847,0,0,0,0
1973,sub-05,1,Fp1-F7,124.64425,128.36864557164924,0,0,0,0
